aspect,class,components,fill,image,mask,mask_area_ratio,method,new_image,new_mask,score,selection_score,source
7.4909,균열,1,0.2455,data/crack_only_gan_optimized_1100/train/B/00635_crackseg_train_crackseg_train_3140.rf.84e4cd45eb8f7962bc39aae8bfd1e30d.jpg,data/crack_only_gan_optimized_1100/train/mask/00635_crackseg_train_crackseg_train_3140.rf.84e4cd45eb8f7962bc39aae8bfd1e30d.png,0.032140,crackseg_train,B_0363.png,B_0363.png,0.8973,0.14889978951818306,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3140.rf.84e4cd45eb8f7962bc39aae8bfd1e30d.jpg
1.2500,균열,5,0.0264,data/crack_only_gan_optimized_1100/train/B/00085_local_refined_local_균열_ref_836e8080-3509673328_9b7ed82212_b-5705a84d3df78c7d9e953054_jpg.rf.19e9194b00ed6448401ca3d5b0a9da27.jpg,data/crack_only_gan_optimized_1100/train/mask/00085_local_refined_local_균열_ref_836e8080-3509673328_9b7ed82212_b-5705a84d3df78c7d9e953054_jpg.rf.19e9194b00ed6448401ca3d5b0a9da27.png,0.021104,local_refined,B_0364.png,B_0364.png,0.8009,0.149848907299182,data/crack_only_square/train/B/균열_ref_836e8080-3509673328_9b7ed82212_b-5705a84d3df78c7d9e953054_jpg.rf.19e9194b00ed6448401ca3d5b0a9da27.jpg
1.2500,균열,5,0.0264,data/crack_only_gan_optimized_1100/train/B/00086_local_refined_local_균열_ref_836e8080-3509673328_9b7ed82212_b-5705a84d3df78c7d9e953054_jpg.rf.fb3d221ffc943a5f96d2faffb3a34ba3.jpg,data/crack_only_gan_optimized_1100/train/mask/00086_local_refined_local_균열_ref_836e8080-3509673328_9b7ed82212_b-5705a84d3df78c7d9e953054_jpg.rf.fb3d221ffc943a5f96d2faffb3a34ba3.png,0.021104,local_refined,B_0365.png,B_0365.png,0.8009,0.149848907299182,data/crack_only_square/train/B/균열_ref_836e8080-3509673328_9b7ed82212_b-5705a84d3df78c7d9e953054_jpg.rf.fb3d221ffc943a5f96d2faffb3a34ba3.jpg
8.3200,균열,1,0.1215,data/crack_only_gan_optimized_1100/train/B/00568_crackseg_train_crackseg_train_2163.rf.ecfbf7fcb8f1c423aedbe32f1e42a0c2.jpg,data/crack_only_gan_optimized_1100/train/mask/00568_crackseg_train_crackseg_train_2163.rf.ecfbf7fcb8f1c423aedbe32f1e42a0c2.png,0.014608,crackseg_train,B_0366.png,B_0366.png,0.9320,0.15071753417870704,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2163.rf.ecfbf7fcb8f1c423aedbe32f1e42a0c2.jpg
4.4755,균열,2,0.1250,data/crack_only_gan_optimized_1100/train/B/00026_local_refined_local_균열_ref_01383_jpg.rf.03552c1afb75d07ffcc73e9770fb4e3a.jpg,data/crack_only_gan_optimized_1100/train/mask/00026_local_refined_local_균열_ref_01383_jpg.rf.03552c1afb75d07ffcc73e9770fb4e3a.png,0.027937,local_refined,B_0367.png,B_0367.png,0.9014,0.1515156891463363,data/crack_only_square/train/B/균열_ref_01383_jpg.rf.03552c1afb75d07ffcc73e9770fb4e3a.jpg
2.3925,균열,7,0.0552,data/crack_only_gan_optimized_1100/train/B/00047_local_refined_local_균열_ref_01716_jpg.rf.2b05fb3c2fb3940f18a1852b72a84550.jpg,data/crack_only_gan_optimized_1100/train/mask/00047_local_refined_local_균열_ref_01716_jpg.rf.2b05fb3c2fb3940f18a1852b72a84550.png,0.022622,local_refined,B_0368.png,B_0368.png,0.8430,0.1517497799880677,data/crack_only_square/train/B/균열_ref_01716_jpg.rf.2b05fb3c2fb3940f18a1852b72a84550.jpg
6.7368,균열,4,0.1139,data/crack_only_gan_optimized_1100/train/B/00007_local_refined_local_균열_ref_6c5ced4f-photo-1546816077-623b4eaab352_jpg.rf.62cb2873f622c73e564cb4bfb24ab047.jpg,data/crack_only_gan_optimized_1100/train/mask/00007_local_refined_local_균열_ref_6c5ced4f-photo-1546816077-623b4eaab352_jpg.rf.62cb2873f622c73e564cb4bfb24ab047.png,0.016909,local_refined,B_0369.png,B_0369.png,0.9637,0.15175367872131545,data/crack_only_square/train/B/균열_ref_6c5ced4f-photo-1546816077-623b4eaab352_jpg.rf.62cb2873f622c73e564cb4bfb24ab047.jpg
6.7368,균열,4,0.1139,data/crack_only_gan_optimized_1100/train/B/00008_local_refined_local_균열_ref_6c5ced4f-photo-1546816077-623b4eaab352_jpg.rf.c805c1b89183733d1e733db4a60a3b31.jpg,data/crack_only_gan_optimized_1100/train/mask/00008_local_refined_local_균열_ref_6c5ced4f-photo-1546816077-623b4eaab352_jpg.rf.c805c1b89183733d1e733db4a60a3b31.png,0.016909,local_refined,B_0370.png,B_0370.png,0.9637,0.15175367872131545,data/crack_only_square/train/B/균열_ref_6c5ced4f-photo-1546816077-623b4eaab352_jpg.rf.c805c1b89183733d1e733db4a60a3b31.jpg
9.4545,균열,1,0.3299,data/crack_only_gan_optimized_1100/train/B/00914_crackseg_train_crackseg_train_3025.rf.a92f9c02513605517e3007536597a2a3.jpg,data/crack_only_gan_optimized_1100/train/mask/00914_crackseg_train_crackseg_train_3025.rf.a92f9c02513605517e3007536597a2a3.png,0.034890,crackseg_train,B_0371.png,B_0371.png,0.8796,0.15175807119623852,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3025.rf.a92f9c02513605517e3007536597a2a3.jpg
9.9048,균열,1,0.3519,data/crack_only_gan_optimized_1100/train/B/00330_crackseg_train_crackseg_train_3025.rf.323d6934ee3d58e0842f669503d5b83e.jpg,data/crack_only_gan_optimized_1100/train/mask/00330_crackseg_train_crackseg_train_3025.rf.323d6934ee3d58e0842f669503d5b83e.png,0.035532,crackseg_train,B_0372.png,B_0372.png,0.8748,0.1519683096069402,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3025.rf.323d6934ee3d58e0842f669503d5b83e.jpg
1.3220,균열,6,0.0458,data/crack_only_gan_optimized_1100/train/B/00088_local_refined_local_균열_ref_05325_jpg.rf.38bace2aa54a709222983b34d47ccea5.jpg,data/crack_only_gan_optimized_1100/train/mask/00088_local_refined_local_균열_ref_05325_jpg.rf.38bace2aa54a709222983b34d47ccea5.png,0.021558,local_refined,B_0373.png,B_0373.png,0.7999,0.15213405939927144,data/crack_only_square/train/B/균열_ref_05325_jpg.rf.38bace2aa54a709222983b34d47ccea5.jpg
6.4844,균열,1,0.2023,data/crack_only_gan_optimized_1100/train/B/00464_crackseg_train_crackseg_train_2116.rf.0dc79722f2a6e6964e64d9370bbf56e0.jpg,data/crack_only_gan_optimized_1100/train/mask/00464_crackseg_train_crackseg_train_2116.rf.0dc79722f2a6e6964e64d9370bbf56e0.png,0.031054,crackseg_train,B_0374.png,B_0374.png,0.9048,0.15231936128043044,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2116.rf.0dc79722f2a6e6964e64d9370bbf56e0.jpg
5.5652,균열,5,0.1488,data/crack_only_gan_optimized_1100/train/B/00014_local_refined_local_균열_ref_01377_jpg.rf.82e5b948164fd5b6466c6b961776b782.jpg,data/crack_only_gan_optimized_1100/train/mask/00014_local_refined_local_균열_ref_01377_jpg.rf.82e5b948164fd5b6466c6b961776b782.png,0.026736,local_refined,B_0375.png,B_0375.png,0.9372,0.15257553702156934,data/crack_only_square/train/B/균열_ref_01377_jpg.rf.82e5b948164fd5b6466c6b961776b782.jpg
9.3721,균열,1,0.1392,data/crack_only_gan_optimized_1100/train/B/01000_crackseg_train_crackseg_train_3288.rf.c033d3c29c9291aacd22565a3b2d260b.jpg,data/crack_only_gan_optimized_1100/train/mask/01000_crackseg_train_crackseg_train_3288.rf.c033d3c29c9291aacd22565a3b2d260b.png,0.013938,crackseg_train,B_0376.png,B_0376.png,0.9219,0.15412479472229262,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3288.rf.c033d3c29c9291aacd22565a3b2d260b.jpg
7.8491,균열,1,0.1161,data/crack_only_gan_optimized_1100/train/B/00424_crackseg_train_crackseg_train_3188.rf.92b8ce160808158ba392a0af401ea2fd.jpg,data/crack_only_gan_optimized_1100/train/mask/00424_crackseg_train_crackseg_train_3188.rf.92b8ce160808158ba392a0af401ea2fd.png,0.014793,crackseg_train,B_0377.png,B_0377.png,0.9348,0.1545339323413411,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3188.rf.92b8ce160808158ba392a0af401ea2fd.jpg
6.3800,균열,7,0.1192,data/crack_only_gan_optimized_1100/train/B/00000_local_refined_local_균열_ref_00019_jpg.rf.66047007b0626a17d1ed083107c097f5.jpg,data/crack_only_gan_optimized_1100/train/mask/00000_local_refined_local_균열_ref_00019_jpg.rf.66047007b0626a17d1ed083107c097f5.png,0.018564,local_refined,B_0378.png,B_0378.png,0.9839,0.15559385078660112,data/crack_only_square/train/B/균열_ref_00019_jpg.rf.66047007b0626a17d1ed083107c097f5.jpg
8.8085,균열,1,0.1263,data/crack_only_gan_optimized_1100/train/B/00829_crackseg_train_crackseg_train_3552.rf.2ba5ba66987284688dfd86f6b1d8d4a4.jpg,data/crack_only_gan_optimized_1100/train/mask/00829_crackseg_train_crackseg_train_3552.rf.2ba5ba66987284688dfd86f6b1d8d4a4.png,0.014198,crackseg_train,B_0379.png,B_0379.png,0.9259,0.15652137343172898,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3552.rf.2ba5ba66987284688dfd86f6b1d8d4a4.jpg
5.6027,균열,1,0.1750,data/crack_only_gan_optimized_1100/train/B/00311_crackseg_train_crackseg_train_3487.rf.ba34ce484d400876dd867dea1187c736.jpg,data/crack_only_gan_optimized_1100/train/mask/00311_crackseg_train_crackseg_train_3487.rf.ba34ce484d400876dd867dea1187c736.png,0.030193,crackseg_train,B_0380.png,B_0380.png,0.9109,0.15657347644941916,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3487.rf.ba34ce484d400876dd867dea1187c736.jpg
7.7547,균열,1,0.1175,data/crack_only_gan_optimized_1100/train/B/00442_crackseg_train_crackseg_train_3553.rf.ae81ff86bc004522da102908c29cae85.jpg,data/crack_only_gan_optimized_1100/train/mask/00442_crackseg_train_crackseg_train_3553.rf.ae81ff86bc004522da102908c29cae85.png,0.014787,crackseg_train,B_0381.png,B_0381.png,0.9347,0.1571496240285275,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3553.rf.ae81ff86bc004522da102908c29cae85.jpg
9.6744,균열,2,0.1363,data/crack_only_gan_optimized_1100/train/B/00892_crackseg_train_crackseg_train_3548.rf.e5aff652e35dfe49eab38a79d2daf58a.jpg,data/crack_only_gan_optimized_1100/train/mask/00892_crackseg_train_crackseg_train_3548.rf.e5aff652e35dfe49eab38a79d2daf58a.png,0.014094,crackseg_train,B_0382.png,B_0382.png,0.9243,0.15752463099476527,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3548.rf.e5aff652e35dfe49eab38a79d2daf58a.jpg
1.3943,균열,7,0.0305,data/crack_only_gan_optimized_1100/train/B/00087_local_refined_local_균열_ref_02096_jpg.rf.d56fce7afce8b2e3d1d6017c9e0ad721.jpg,data/crack_only_gan_optimized_1100/train/mask/00087_local_refined_local_균열_ref_02096_jpg.rf.d56fce7afce8b2e3d1d6017c9e0ad721.png,0.021909,local_refined,B_0383.png,B_0383.png,0.8000,0.15783671233395163,data/crack_only_square/train/B/균열_ref_02096_jpg.rf.d56fce7afce8b2e3d1d6017c9e0ad721.jpg
1.7874,균열,5,0.0487,data/crack_only_gan_optimized_1100/train/B/00083_local_refined_local_균열_ref_01708_jpg.rf.9bb7c200467e3cf1cc76ae4df379d65b.jpg,data/crack_only_gan_optimized_1100/train/mask/00083_local_refined_local_균열_ref_01708_jpg.rf.9bb7c200467e3cf1cc76ae4df379d65b.png,0.023716,local_refined,B_0384.png,B_0384.png,0.8025,0.15833485711642356,data/crack_only_square/train/B/균열_ref_01708_jpg.rf.9bb7c200467e3cf1cc76ae4df379d65b.jpg
1.2047,균열,6,0.0350,data/crack_only_gan_optimized_1100/train/B/00104_local_refined_local_균열_ref_02095_jpg.rf.78921c2788d7ba24c03e357db5d2896d.jpg,data/crack_only_gan_optimized_1100/train/mask/00104_local_refined_local_균열_ref_02095_jpg.rf.78921c2788d7ba24c03e357db5d2896d.png,0.022634,local_refined,B_0385.png,B_0385.png,0.7834,0.1590214856705321,data/crack_only_square/train/B/균열_ref_02095_jpg.rf.78921c2788d7ba24c03e357db5d2896d.jpg
1.5920,균열,6,0.0337,data/crack_only_gan_optimized_1100/train/B/00069_local_refined_local_균열_ref_02100_jpg.rf.91df53f2bc59cb3e57f107535a517c11.jpg,data/crack_only_gan_optimized_1100/train/mask/00069_local_refined_local_균열_ref_02100_jpg.rf.91df53f2bc59cb3e57f107535a517c11.png,0.021152,local_refined,B_0386.png,B_0386.png,0.8175,0.15915019329787594,data/crack_only_square/train/B/균열_ref_02100_jpg.rf.91df53f2bc59cb3e57f107535a517c11.jpg
12.5758,균열,1,0.4781,data/crack_only_gan_optimized_1100/train/B/00825_crackseg_train_crackseg_train_3423.rf.af111cb70fff05017e31e582e211c014.jpg,data/crack_only_gan_optimized_1100/train/mask/00825_crackseg_train_crackseg_train_3423.rf.af111cb70fff05017e31e582e211c014.png,0.037832,crackseg_train,B_0387.png,B_0387.png,0.8051,0.16007135378911824,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3423.rf.af111cb70fff05017e31e582e211c014.jpg
2.4151,균열,3,0.0457,data/crack_only_gan_optimized_1100/train/B/00040_local_refined_local_균열_ref_02442_jpg.rf.0806a81004208154ebfb3c491f4a1dcf.jpg,data/crack_only_gan_optimized_1100/train/mask/00040_local_refined_local_균열_ref_02442_jpg.rf.0806a81004208154ebfb3c491f4a1dcf.png,0.018926,local_refined,B_0388.png,B_0388.png,0.8588,0.1601552799269787,data/crack_only_square/train/B/균열_ref_02442_jpg.rf.0806a81004208154ebfb3c491f4a1dcf.jpg
7.2982,균열,1,0.1094,data/crack_only_gan_optimized_1100/train/B/00307_crackseg_train_crackseg_train_2459.rf.a5857b13ed3d564617a3f90ad1b5cf07.jpg,data/crack_only_gan_optimized_1100/train/mask/00307_crackseg_train_crackseg_train_2459.rf.a5857b13ed3d564617a3f90ad1b5cf07.png,0.014984,crackseg_train,B_0389.png,B_0389.png,0.9375,0.1601836673407434,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2459.rf.a5857b13ed3d564617a3f90ad1b5cf07.jpg
6.0145,균열,1,0.1866,data/crack_only_gan_optimized_1100/train/B/00428_crackseg_train_crackseg_train_3021.rf.5c7e4456d39e50fcc3868391ca0d337b.jpg,data/crack_only_gan_optimized_1100/train/mask/00428_crackseg_train_crackseg_train_3021.rf.5c7e4456d39e50fcc3868391ca0d337b.png,0.030869,crackseg_train,B_0390.png,B_0390.png,0.9061,0.1602869939687236,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3021.rf.5c7e4456d39e50fcc3868391ca0d337b.jpg
7.8113,균열,1,0.1158,data/crack_only_gan_optimized_1100/train/B/00523_crackseg_train_crackseg_train_3552.rf.b84ad756be25f48774dcbafc073e5825.jpg,data/crack_only_gan_optimized_1100/train/mask/00523_crackseg_train_crackseg_train_3552.rf.b84ad756be25f48774dcbafc073e5825.png,0.014677,crackseg_train,B_0391.png,B_0391.png,0.9331,0.16046002697401507,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3552.rf.b84ad756be25f48774dcbafc073e5825.jpg
7.5455,균열,1,0.1123,data/crack_only_gan_optimized_1100/train/B/00415_crackseg_train_crackseg_train_3420.rf.d38743eed5c9d31ad50b6eacefc692f9.jpg,data/crack_only_gan_optimized_1100/train/mask/00415_crackseg_train_crackseg_train_3420.rf.d38743eed5c9d31ad50b6eacefc692f9.png,0.014810,crackseg_train,B_0392.png,B_0392.png,0.9350,0.16139338630109548,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3420.rf.d38743eed5c9d31ad50b6eacefc692f9.jpg
5.6712,균열,1,0.1748,data/crack_only_gan_optimized_1100/train/B/00374_crackseg_train_crackseg_train_3550.rf.8872ca761470e8bafa100d254d862cd8.jpg,data/crack_only_gan_optimized_1100/train/mask/00374_crackseg_train_crackseg_train_3550.rf.8872ca761470e8bafa100d254d862cd8.png,0.030533,crackseg_train,B_0393.png,B_0393.png,0.9084,0.16193964816627515,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3550.rf.8872ca761470e8bafa100d254d862cd8.jpg
9.9048,균열,2,0.1372,data/crack_only_gan_optimized_1100/train/B/01090_crackseg_train_crackseg_train_3457.rf.988310f3e54b2500218a8d78a506813b.jpg,data/crack_only_gan_optimized_1100/train/mask/01090_crackseg_train_crackseg_train_3457.rf.988310f3e54b2500218a8d78a506813b.png,0.013851,crackseg_train,B_0394.png,B_0394.png,0.9205,0.16276526375748018,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3457.rf.988310f3e54b2500218a8d78a506813b.jpg
2.1843,균열,8,0.0486,data/crack_only_gan_optimized_1100/train/B/00054_local_refined_local_균열_ref_02099_jpg.rf.0f442e64beff02f3d49de784a2af890c.jpg,data/crack_only_gan_optimized_1100/train/mask/00054_local_refined_local_균열_ref_02099_jpg.rf.0f442e64beff02f3d49de784a2af890c.png,0.022244,local_refined,B_0395.png,B_0395.png,0.8362,0.16345790637855107,data/crack_only_square/train/B/균열_ref_02099_jpg.rf.0f442e64beff02f3d49de784a2af890c.jpg
6.4844,균열,1,0.2059,data/crack_only_gan_optimized_1100/train/B/00563_crackseg_train_crackseg_train_2522.rf.c97caf96a38e77c30091c4445b894f7a.jpg,data/crack_only_gan_optimized_1100/train/mask/00563_crackseg_train_crackseg_train_2522.rf.c97caf96a38e77c30091c4445b894f7a.png,0.031608,crackseg_train,B_0396.png,B_0396.png,0.9009,0.1635010698380029,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2522.rf.c97caf96a38e77c30091c4445b894f7a.jpg
5.5067,균열,1,0.1704,data/crack_only_gan_optimized_1100/train/B/00365_crackseg_train_crackseg_train_3479.rf.600f83d75d2809ba37ea81a2c6df3047.jpg,data/crack_only_gan_optimized_1100/train/mask/00365_crackseg_train_crackseg_train_3479.rf.600f83d75d2809ba37ea81a2c6df3047.png,0.030505,crackseg_train,B_0397.png,B_0397.png,0.9086,0.16547179830957495,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3479.rf.600f83d75d2809ba37ea81a2c6df3047.jpg
6.6481,균열,1,0.2852,data/crack_only_gan_optimized_1100/train/B/00590_crackseg_val_crackseg_val_1610.rf.3271e8c1058a3a701de2d96b621e9080.jpg,data/crack_only_gan_optimized_1100/train/mask/00590_crackseg_val_crackseg_val_1610.rf.3271e8c1058a3a701de2d96b621e9080.png,0.031949,crackseg_val,B_0398.png,B_0398.png,0.8986,0.16619947824606462,/home/lim-hyun-su/defect_synthesis/crack-seg/images/val/1610.rf.3271e8c1058a3a701de2d96b621e9080.jpg
2.3188,균열,4,0.0448,data/crack_only_gan_optimized_1100/train/B/00041_local_refined_local_균열_ref_02449_jpg.rf.39339e4e29b54c6f6a87b212453c30b6.jpg,data/crack_only_gan_optimized_1100/train/mask/00041_local_refined_local_균열_ref_02449_jpg.rf.39339e4e29b54c6f6a87b212453c30b6.png,0.019329,local_refined,B_0399.png,B_0399.png,0.8586,0.1668513314469055,data/crack_only_square/train/B/균열_ref_02449_jpg.rf.39339e4e29b54c6f6a87b212453c30b6.jpg
1.4414,균열,5,0.0343,data/crack_only_gan_optimized_1100/train/B/00101_local_refined_local_균열_ref_02450_jpg.rf.726b5bc7d2db775bd637938591104655.jpg,data/crack_only_gan_optimized_1100/train/mask/00101_local_refined_local_균열_ref_02450_jpg.rf.726b5bc7d2db775bd637938591104655.png,0.023767,local_refined,B_0400.png,B_0400.png,0.7847,0.16695714685159393,data/crack_only_square/train/B/균열_ref_02450_jpg.rf.726b5bc7d2db775bd637938591104655.jpg
7.5091,균열,1,0.1120,data/crack_only_gan_optimized_1100/train/B/00514_crackseg_train_crackseg_train_1916.rf.a3488450d4bc63bc07366ff7b7078a09.jpg,data/crack_only_gan_optimized_1100/train/mask/00514_crackseg_train_crackseg_train_1916.rf.a3488450d4bc63bc07366ff7b7078a09.png,0.014695,crackseg_train,B_0401.png,B_0401.png,0.9333,0.1672343497668329,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/1916.rf.a3488450d4bc63bc07366ff7b7078a09.jpg
8.3000,균열,1,0.1187,data/crack_only_gan_optimized_1100/train/B/00793_crackseg_test_crackseg_test_3836.rf.5593476e218d3458202eb55d88f70676.jpg,data/crack_only_gan_optimized_1100/train/mask/00793_crackseg_test_crackseg_test_3836.rf.5593476e218d3458202eb55d88f70676.png,0.014227,crackseg_test,B_0402.png,B_0402.png,0.9263,0.1679395756980358,/home/lim-hyun-su/defect_synthesis/crack-seg/images/test/3836.rf.5593476e218d3458202eb55d88f70676.jpg
5.4026,균열,1,0.1650,data/crack_only_gan_optimized_1100/train/B/00383_crackseg_train_crackseg_train_3029.rf.7587a10ff91b66a6a0402b5e838fb1ba.jpg,data/crack_only_gan_optimized_1100/train/mask/00383_crackseg_train_crackseg_train_3029.rf.7587a10ff91b66a6a0402b5e838fb1ba.png,0.030539,crackseg_train,B_0403.png,B_0403.png,0.9084,0.1687823662699085,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3029.rf.7587a10ff91b66a6a0402b5e838fb1ba.jpg
7.1034,균열,1,0.1078,data/crack_only_gan_optimized_1100/train/B/00370_crackseg_train_crackseg_train_2281.rf.0612f107e6cc60ddd99716c92aabb93e.jpg,data/crack_only_gan_optimized_1100/train/mask/00370_crackseg_train_crackseg_train_2281.rf.0612f107e6cc60ddd99716c92aabb93e.png,0.014880,crackseg_train,B_0404.png,B_0404.png,0.9360,0.16946087556969053,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2281.rf.0612f107e6cc60ddd99716c92aabb93e.jpg
8.0196,균열,1,0.1190,data/crack_only_gan_optimized_1100/train/B/00721_crackseg_train_crackseg_train_2247.rf.3aaece5aa4f932bdd3ebd24af3463630.jpg,data/crack_only_gan_optimized_1100/train/mask/00721_crackseg_train_crackseg_train_2247.rf.3aaece5aa4f932bdd3ebd24af3463630.png,0.014348,crackseg_train,B_0405.png,B_0405.png,0.9281,0.1695887308973818,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/2247.rf.3aaece5aa4f932bdd3ebd24af3463630.jpg
8.8511,균열,1,0.1226,data/crack_only_gan_optimized_1100/train/B/01099_crackseg_train_crackseg_train_3474.rf.0c80b6bbfaf6612bf4a8f57b8c5a76f6.jpg,data/crack_only_gan_optimized_1100/train/mask/01099_crackseg_train_crackseg_train_3474.rf.0c80b6bbfaf6612bf4a8f57b8c5a76f6.png,0.013851,crackseg_train,B_0406.png,B_0406.png,0.9205,0.1711077637574802,/home/lim-hyun-su/defect_synthesis/crack-seg/images/train/3474.rf.0c80b6bbfaf6612bf4a8f57b8c5a76f6.jpg
4.8473,균열,3,0.1400,data/crack_only_gan_optimized_1100/train/B/00018_local_refined_local_균열_ref_01039_jpg.rf.84dc256603e63fe15dfdd5a009bbdb2c.jpg,data/crack_only_gan_optimized_1100/train/mask/00018_local_refined_local_균열_ref_01039_jpg.rf.84dc256603e63fe15dfdd5a009bbdb2c.png,0.028430,local_refined,B_0407.png,B_0407.png,0.9162,0.1727751069979853,data/crack_only_square/train/B/균열_ref_01039_jpg.rf.84dc256603e63fe15dfdd5a009bbdb2c.jpg
